Groups:
I2C_TC74_Read:Temperature|state[8..0] =, I2C_TC74_Read:Temperature|state[8], I2C_TC74_Read:Temperature|state[7], I2C_TC74_Read:Temperature|state[6], I2C_TC74_Read:Temperature|state[5], I2C_TC74_Read:Temperature|state[4], I2C_TC74_Read:Temperature|state[3], I2C_TC74_Read:Temperature|state[2], I2C_TC74_Read:Temperature|state[1], I2C_TC74_Read:Temperature|state[0],  unsigned decimal
I2C_TC74_Read:Temperature|data_read[7..0] =, I2C_TC74_Read:Temperature|data_read[7], I2C_TC74_Read:Temperature|data_read[6], I2C_TC74_Read:Temperature|data_read[5], I2C_TC74_Read:Temperature|data_read[4], I2C_TC74_Read:Temperature|data_read[3], I2C_TC74_Read:Temperature|data_read[2], I2C_TC74_Read:Temperature|data_read[1], I2C_TC74_Read:Temperature|data_read[0],  unsigned decimal

Data:
time unit: ns, I2C_TC74_Read:Temperature|state[8..0], I2C_TC74_Read:Temperature|state[8], I2C_TC74_Read:Temperature|state[7], I2C_TC74_Read:Temperature|state[6], I2C_TC74_Read:Temperature|state[5], I2C_TC74_Read:Temperature|state[4], I2C_TC74_Read:Temperature|state[3], I2C_TC74_Read:Temperature|state[2], I2C_TC74_Read:Temperature|state[1], I2C_TC74_Read:Temperature|state[0], I2C_TC74_Read:Temperature|data_read[7..0], I2C_TC74_Read:Temperature|data_read[7], I2C_TC74_Read:Temperature|data_read[6], I2C_TC74_Read:Temperature|data_read[5], I2C_TC74_Read:Temperature|data_read[4], I2C_TC74_Read:Temperature|data_read[3], I2C_TC74_Read:Temperature|data_read[2], I2C_TC74_Read:Temperature|data_read[1], I2C_TC74_Read:Temperature|data_read[0], I2C_TC74_Read:Temperature|I2C_SDA, I2C_TC74_Read:Temperature|I2C_SDA_Output, I2C_TC74_Read:Temperature|I2C_SCLK, 
2027, 17, 0, 0, 0, 0, 1, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2028, 18, 0, 0, 0, 0, 1, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2029, 19, 0, 0, 0, 0, 1, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2030, 20, 0, 0, 0, 0, 1, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2031, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2032, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2033, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2034, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2035, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2036, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2037, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2038, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2039, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2040, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2041, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2042, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2043, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2044, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2045, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2046, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2047, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2048, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2049, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2050, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2051, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2052, 24, 0, 0, 0, 0, 1, 1, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2053, 25, 0, 0, 0, 0, 1, 1, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2054, 26, 0, 0, 0, 0, 1, 1, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2055, 27, 0, 0, 0, 0, 1, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2056, 28, 0, 0, 0, 0, 1, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2057, 29, 0, 0, 0, 0, 1, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2058, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2059, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2060, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2061, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2062, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2063, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2064, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2065, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2066, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2067, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2068, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2069, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2070, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2071, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2072, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2073, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2074, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2075, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2076, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2077, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2078, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2079, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2080, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2081, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2082, 33, 0, 0, 0, 1, 0, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2083, 34, 0, 0, 0, 1, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2084, 35, 0, 0, 0, 1, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2085, 36, 0, 0, 0, 1, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2086, 37, 0, 0, 0, 1, 0, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2087, 38, 0, 0, 0, 1, 0, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2088, 39, 0, 0, 0, 1, 0, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2090, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2091, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2092, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2093, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2094, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2095, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2096, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2097, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2098, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2099, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2100, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2101, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2102, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2103, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2104, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2105, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2106, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2107, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2108, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2109, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2110, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2111, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2112, 5, 0, 0, 0, 0, 0, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2113, 6, 0, 0, 0, 0, 0, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2114, 7, 0, 0, 0, 0, 0, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2115, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2116, 10, 0, 0, 0, 0, 0, 1, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2117, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2118, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2119, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2120, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2121, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2122, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2123, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2124, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2125, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2126, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2127, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2128, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2129, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2130, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2131, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2132, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2133, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2134, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2135, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2136, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2137, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2138, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2139, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2140, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2141, 14, 0, 0, 0, 0, 0, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2142, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2143, 17, 0, 0, 0, 0, 1, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2144, 18, 0, 0, 0, 0, 1, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2145, 19, 0, 0, 0, 0, 1, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2146, 20, 0, 0, 0, 0, 1, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2147, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2148, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2149, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2150, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2151, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2152, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2153, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2154, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2155, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2156, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2157, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2158, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2159, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2160, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2161, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2162, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2163, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2164, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2165, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2166, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2167, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2168, 24, 0, 0, 0, 0, 1, 1, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2169, 25, 0, 0, 0, 0, 1, 1, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2170, 26, 0, 0, 0, 0, 1, 1, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2171, 27, 0, 0, 0, 0, 1, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2172, 28, 0, 0, 0, 0, 1, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2173, 29, 0, 0, 0, 0, 1, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2174, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2175, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2176, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2177, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2178, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2179, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2180, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2181, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2182, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2183, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2184, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2185, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2186, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2187, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2188, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2189, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2190, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2191, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2192, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2193, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2194, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2195, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2196, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
2197, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
2198, 33, 0, 0, 0, 1, 0, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2199, 34, 0, 0, 0, 1, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2200, 35, 0, 0, 0, 1, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2201, 36, 0, 0, 0, 1, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2202, 37, 0, 0, 0, 1, 0, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2203, 38, 0, 0, 0, 1, 0, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2204, 39, 0, 0, 0, 1, 0, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2206, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
2207, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
2208, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
2209, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
2210, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
